%Szakasz_index	VTX	mesh_density
292	0.1722957155755178	4598.021847903124
293	0.17251320040553356	4598.113211964482
294	0.17273068091414695	4598.201030418327
295	0.1729481572692225	4598.285414364077
296	0.17316562963335114	4598.366472255839
297	0.17338309816397685	4598.444309946687
298	0.17360056301352106	4598.519030730711
299	0.17381802432950502	4598.590735385764
300	0.17403548225467003	4598.659522215136
301	0.1742529369270956	4598.725487089922
302	0.17447038848031557	4598.788723490306
303	0.17468783704343221	4598.849322545176
304	0.17490528274122832	4598.907373074177
305	0.1751227256942773	4598.962961626904
306	0.17534016601905136	4599.016172521595
307	0.17555760382802774	4599.067087887408
308	0.17577503922979296	4599.115787699735
309	0.17599247232914533	4599.1623498202725
310	0.1762099032271955	4599.206850034804
311	0.1764273320214652	4599.249362092226
312	0.17664475880598404	4599.289957740097
313	0.17686218367138465	4599.3287067608335
314	0.17707960670499606	4599.365677012064
315	0.17729702799093514	4599.400934458227
316	0.17751444761019644	4599.434543208666
317	0.17773186564074034	4599.466565554595
318	0.17794928215757927	4599.497062000244
319	0.17816669723286255	4599.526091300481
320	0.17838411093595935	4599.553710494376
321	0.1786015233335401	4599.579974939965
322	0.17881893448965616	4599.604938345526
323	0.1790363444658181	4599.628652804994
324	0.17925375332107213	4599.651168831643
325	0.17947116111207512	4599.6725353865095
326	0.17968856789316806	4599.692799915647
327	0.1799059737164479	4599.712008378013
328	0.18012337863183794	4599.730205279245
329	0.18034078268715673	4599.747433701938
330	0.18055818592818537	4599.763735337113
331	0.1807755883987335	4599.779150512769
332	0.18099299014070377	4599.793718225974
333	0.18121039119415486	4599.807476172034
334	0.18142779159736308	4599.820460774269
335	0.18164519138688262	4599.8327072114525
336	0.1818625905976044	4599.844249447606
337	0.18207998926281357	4599.855120261815
338	0.1822973874142456	4599.865351273939
339	0.18251478508214103	4599.8749729720985
340	0.18273218229529917	4599.884014742514
341	0.18294957908113008	4599.892504895252
342	0.18316697546570554	4599.900470688796
343	0.1833843714738088	4599.907938360505
344	0.1836017671289828	4599.91493314885
345	0.18381916245357752	4599.921479320952
346	0.18403655746879582	4599.927600197771
347	0.18425395219473825	4599.9333181787115
348	0.18447134665044657	4599.93865476565
349	0.1846887408539462	4599.943630588145
350	0.18490613482228754	4599.948265428052
351	0.18512352857158593	4599.95257824122
352	0.18534092211706077	4599.956587182121
353	0.18555831547307342	4599.960309626724
354	0.18577570865316395	4599.963762194188
355	0.18599310167008698	4599.966960769753
356	0.18621049453584632	4599.969920527612
357	0.1864278872617286	4599.972655951446
358	0.18664527985833593	4599.975180854964
359	0.18686267233561754	4599.977508404788
360	0.1870800647029004	4599.979651139235
361	0.18729745696891886	4599.981620990029
362	0.1875148491418434	4599.983429301084
363	0.18773224122930837	4599.985086848464
364	0.1879496332384388	4599.986603860339
365	0.18816702517587636	4599.987990035771
366	0.18838441704780431	4599.98925456174
367	0.18860180885997177	4599.9904061331035
368	0.1888192006177169	4599.991452970211
369	0.18903659232598938	4599.9924028365185
370	0.189253983989372	4599.993263055614
371	0.1894713756121014	4599.994040526486
372	0.18968876719808822	4599.9947417452495
373	0.18990615875093608	4599.99537281454
374	0.1901235502739602	4599.9959394652415
375	0.1903409417702049	4599.9964470688155
376	0.19055833324246077	4599.996900653748
377	0.19077572469328063	4599.997304920225
378	0.19099311612499525	4599.997664254824
379	0.19121050753972807	4599.997982744592
380	0.19142789893940937	4599.998264191156
381	0.19164529032578978	4599.998512125395
382	0.19186268170045306	4599.998729818015
383	0.1920800730648284	4599.998920294816
384	0.192297464420202	4599.999086348441
385	0.1925148557677281	4599.999230551878
386	0.19273224710843925	4599.999355267864
387	0.19294963844325647	4599.999462662974
388	0.1931670297729983	4599.999554717607
389	0.1933844210983897	4599.999633237147
390	0.19360181242007038	4599.999699862528
391	0.1938192037386024	4599.999756081404
392	0.19403659505447757	4599.9998032363565
393	0.19425398636812424	4599.999842536655
394	0.19447137767991363	4599.99987506588
395	0.1946887689901657	4599.999901791328
