%Szakasz_index	VTX	mesh_density
1107	0.18627464083750758	183763.02674414986
1108	0.18628008262858883	183761.82978291946
1109	0.18628552445511604	183760.60715477623
1110	0.18629096631784975	183759.35842024392
1111	0.18629640821756357	183758.08313333176
1112	0.18630185015504436	183756.780846222
1113	0.18630729213109223	183755.45110177406
1114	0.18631273414652091	183754.09343727498
1115	0.18631817620215785	183752.7073872529
1116	0.1863236182988443	183751.2924769187
1117	0.18632906043743566	183749.84822779076
1118	0.1863345026188015	183748.37415394848
1119	0.18633994484382582	183746.86976390862
1120	0.18634538711340726	183745.33456250146
1121	0.18635082942845912	183743.76804243913
1122	0.18635627178990982	183742.1696983743
1123	0.18636171419870276	183740.5390109718
1124	0.18636715665579678	183738.87546003042
1125	0.1863725991621662	183737.17851511427
1126	0.18637804171880107	183735.44764492594
1127	0.18638348432670726	183733.6823041907
1128	0.18638892698690684	183731.88194771422
1129	0.1863943697004381	183730.04602007836
1130	0.18639981246835582	183728.17396126577
1131	0.18640525529173146	183726.26520291503
1132	0.18641069817165337	183724.31917019744
1133	0.186416141109227	183722.3352836938
1134	0.18642158410557502	183720.312954713
1135	0.18642702716183765	183718.25158810604
1136	0.18643247027917279	183716.15058414277
1137	0.18643791345875618	183714.0093319576
1138	0.18644335670178178	183711.82721798425
1139	0.18644880000946176	183709.60361752808
1140	0.18645424338302694	183707.33790132735
1141	0.18645968682372682	183705.0294346199
1142	0.18646513033282985	183702.6775705901
1143	0.18647057391162372	183700.2816578666
1144	0.18647601756141552	183697.84103865275
1145	0.18648146128353194	183695.35504592085
1146	0.18648690507931953	183692.82300622645
1147	0.18649234895014494	183690.24423783942
1148	0.1864977928973951	183687.61805168513
1149	0.1865032369224775	183684.943751349
1150	0.1865086810268204	183682.22063214474
1151	0.18651412521187302	183679.44798392867
1152	0.18651956947910583	183676.62508267662
1153	0.18652501383001086	183673.75120359924
1154	0.18653045826610173	183670.82561178278
1155	0.18653590278891405	183667.84756032215
1156	0.18654134740000566	183664.8162987536
1157	0.18654679210095684	183661.7310683784
1158	0.1865522368933705	183658.59109852393
1159	0.18655768177887255	183655.3956140395
1160	0.18656312675911207	183652.14383062135
1161	0.18656857183576156	183648.8349548188
1162	0.1865740170105172	183645.46818310497
1163	0.18657946228509922	183642.04270843577
1164	0.18658490766125194	183638.55770902376
1165	0.18659035314074424	183635.01236051385
1166	0.18659579872536966	183631.40582382193
1167	0.18660124441694684	183627.73725731022
1168	0.18660669021731957	183624.00580369128
1169	0.1866121361283573	183620.21060313852
1170	0.18661758215195523	183616.35078487074
1171	0.18662302829003458	183612.4254643533
1172	0.18662847454454307	183608.43375547146
1173	0.18663392091745495	183604.37475837354
1174	0.18663936741077145	183600.24756602992
1175	0.18664481402652092	183596.05125862788
1176	0.1866502607667593	183591.78491106568
1177	0.18665570763357028	183587.44758828357
1178	0.18666115462906555	183583.03834340227
1179	0.1866666017553852	183578.55622053955
1180	0.18667204901469797	183574.00025575544
1181	0.1866774964092016	183569.36947612645
1182	0.18668294394112292	183564.6628941445
1183	0.1866883916127185	183559.87951708082
1184	0.18669383942627465	183555.0183423197
1185	0.18669928738410785	183550.07835362945
1186	0.18670473548856506	183545.05852865506
1187	0.186710183742024	183539.95783238387
1188	0.1867156321468935	183534.77521902806
1189	0.1867210807056138	183529.50963577678
1190	0.18672652942065687	183524.16001813338
1191	0.18673197829452667	183518.72528712428
1192	0.18673742732975965	183513.2043605301
1193	0.18674287652892482	183507.59613981142
1194	0.1867483258946243	183501.8995185358
1195	0.18675377542949356	183496.1133777182
1196	0.18675922513620175	183490.2365895738
1197	0.18676467501745203	183484.26801379444
1198	0.18677012507598198	183478.2065003672
1199	0.18677557531456385	183472.05088678643
1200	0.18678102573600497	183465.80000087267
1201	0.18678647634314807	183459.45265985403
1202	0.1867919271388716	183453.00766571186
1203	0.1867973781260902	183446.4638145395
1204	0.1868028293077549	183439.81988628343
1205	0.18680828068685362	183433.0746531681
1206	0.1868137322664114	183426.2268731753
1207	0.18681918404949088	183419.27529379874
1208	0.1868246360391926	183412.21865019487
1209	0.18683008823865543	183405.05566613592
1210	0.18683554065105687	183397.78505402931
1211	0.18684099327961345	183390.40551120357
1212	0.18684644612758122	183382.91572833055
1213	0.18685189919825593	183375.31437917775
